공원명,위도,경도
와우남촌 어린이공원,37.21709551,126.9766827
종이비행기 어린이공원,37.21712776,127.0379729
동탄5호 어린이공원,37.19776928,127.0760481
안화 어린이공원,37.2132623,127.0430452
서작현 어린이공원,37.20609325,127.0148697
동탄3호 어린이공원,37.19232548,127.0664737
동탄1호 어린이공원,37.21628389,127.05713
매송체육공원,37.24778426,126.9291044
제암리 쌈지공원,37.12884934,126.9042327
옥정 제10호 광장,37.82149499,127.0913645
옥정 제11호 광장,37.81871507,127.0919096
옥정 제13호 광장,37.81783127,127.0894671
옥정 제15호 광장,37.81478089,127.0899929
옥정 제16호 광장,37.81009965,127.0846898
옥정 제17호 광장,37.83249563,127.0901051
옥정 제18호 광장,37.81009965,127.0846898
석우근린공원,37.8272047,126.9800496
덕계천어린이공원,37.8236746,127.0432057
제6호 공공공지,37.811647,127.102356
마장,37.533508,126.864686
정목,37.536923,126.868305
나말,37.538689,126.864464
영도,37.535067,126.872941
녹동어린이공원,34.530256,127.1342831
대봉1어린이공원,34.52780795,127.143181
대봉2어린이공원,34.525689,127.145662
동강소공원,34.806668,127.344284
도화소공원2,34.50984311,127.3170929
도화소공원3,34.51006121,127.3225495
도화소공원4,34.50883022,127.3229822
도화소공원7,34.508314,127.330143
동강특화농공단지 소공원,34.804363,127.343206
대서농공단지 소공원,34.759193,127.326383
풍양유자공원,34.57230894,127.2372102
논산일반산단 1호 소공원,36.2220513,127.050757
논산2일반산단 1호 소공원,36.2188434,127.039518
논산2일반산단 2호 소공원,36.2148391,127.043671
소공원(국방대학교),36.1803901,127.211721
비도시 3호 소공원,36.1450101,127.224754
중앙공원,36.1258737,127.095625
신일어린이공원,37.510022,126.922218
자매근린공원,37.5166297,126.9290797
문래근린공원,37.517456,126.894267
신길근린공원,37.501712,126.905408
당산근린공원,37.52521794,126.8951468
메낙골근린공원,37.506992,126.915244
중앙어린이공원,37.521363,126.904164
신내어울공원,37.61163479,127.0974178
백석,37.545356,126.864912
오구,37.527272,126.861874
앞산,37.526441,126.858307
음골,37.527336,126.851231
동개울,37.527916,126.856519
홍익,37.528547,126.862274
진주,37.526494,126.855036
꿈동산,37.521912,126.867457
다람쥐,37.513482,126.866021
까치,37.514958,126.868243
꿈나래,37.516283,126.869774
기린,37.516283,126.869774
사슴,37.515672,126.873427
목련,37.511439,126.858322
호돌이,37.512426,126.861336
세양,37.506814,126.864025
신월2동소공원,37.517502,126.848298
신정3동소공원,37.50612432,126.8339302
신정7동소공원,,
목동누리,37.546104,126.865222
동백공원,35.5324733,129.322888
늘푸른공원,35.53734762,129.3368995
움골공원,35.53703452,129.2870305
은월공원,35.53745101,129.2944252
질골공원,35.53657185,129.2889969
동그라미공원,35.53398773,129.3318377
목화공원,35.53624815,129.3311914
새롬공원,35.5342877,129.3397376
아름공원,35.5344258,129.3378544
자두공원,35.5368448,129.3342888
초록빛공원,35.53469312,129.3343309
가람공원,35.54782507,129.334889
강변공원,35.54610616,129.3322147
벚꽃공원,35.54747457,129.3299104
웨딩테마공원,35.5477557,129.3264852
은비공원,35.54487717,129.3333192
배남공원,35.48534035,129.3588036
여천1호공원,35.5216459,129.3466934
마단공원,35.54126301,129.3292343
비둘기공원,35.54258379,129.3320571
왕생이공원,35.54011406,129.3296233
정다운공원,35.54176284,129.3345689
햇살공원,35.54023667,129.3323932
느티공원,35.53293804,129.3199339
다문화공원,35.53345362,129.317296
하나공원,35.53212247,129.328532
동평공원,35.53452471,129.3240067
송리공원(산단4호),37.171988,127.0917816
방아다리공원(산단1호),37.17943392,127.0875385
너른공원(산단2호),37.18177328,127.0872439
초록근린공원(13호),37.21987037,127.0699997
동탄 구봉산공원(4호),37.20581984,127.0515798
틀뫼2호 어린이공원(푸른꿈),37.22633739,127.0455092
제7호 어린이공원(열매달공원),37.10648833,126.8996348
벌말 어린이공원(1호),37.12956025,126.9148282
하길 근린공원,37.08837075,126.9099614
봉담호수 어린이공원,37.2190595,126.951985
해피트리 어린이공원,37.2229954,126.979018
옥정제1어린이공원(율정),37.83691121,127.0936978
옥정제2어린이공원(천보),37.82538822,127.1044366
제4호 공공공지,37.829689,127.073249
옥정제5어린이공원(참수물),37.829689,127.0864931
남면일반산업단지 소공원,37.88418737,126.9737239
제5호 공공공지,37.829649,127.074391
옥정 제3소공원,37.81891698,127.084229
옥정 제4소공원,37.8183571,127.0817485
옥정체육공원,37.82752233,127.0716388
옥정 제2호 광장,37.83577317,127.0921666
옥정 제3호 광장,37.83188424,127.0926118
옥정 제4호 광장,37.83050451,127.0918449
옥정 제6호 광장,37.82655888,127.0786141
옥정 제9호 광장,37.82527451,127.0919202
방이동고분,37.50757311,127.1181634
백제초기적석총,37.50214179,127.102815
성내천,37.500542,127.139533
올림픽공원,37.520341,127.115518
탄천,37.499063,127.088061
두레어린이공원,37.494278,127.156245
청솔,36.36427036,127.4354217
정려,36.36341982,127.4363641
송촌,36.364237,127.439654
대양,36.36185001,127.4393079
4공단,36.43313342,127.4058737
등마루,36.45170174,127.4253128
석봉,36.44973861,127.4274438
대화쌈지,36.36413485,127.4152646
대화,36.36521639,127.4152257
효자2,36.380023,127.419037
대화동2구역,36.36386476,127.412589
후곡,36.37771386,127.427555
임천마당,36.37782949,127.4289111
효자2,36.37932419,127.4216642
대화1,36.36431024,127.416677
대화2-1,36.36523757,127.4104012
대화2-2,36.36573663,127.4121333
공원(석봉B),36.44852314,127.424711
공원(석봉1),36.455038,127.425401
공원(법동),36.36713991,127.4248477
공원(와동),36.39835755,127.4255348
동춘당,36.3653937,127.4402103
소록공원,34.52501633,127.136717
북촌공원,34.52787412,127.1317927
봉래공원,34.465911,127.459749
남계공원,34.603852,127.273771
현충공원,34.615685,127.297431
덤벙분청공원,34.62782423,127.3244711
봉동어린이공원,34.606355,127.2896735
남계택지어린이공원,34.605115,127.278694
호박골,,126.923932
장당(석정) 근린공원,37.0527552,127.0632826
해태,37.472323,126.940612
당곡,37.488678,
군아파트,37.471823,126.978932
상록,37.472906,126.980544
남현,37.471865,126.981333
예촌,37.47453441,126.9768782
난우,37.466402,126.921869
남부,37.48480913,126.920679
새들,,126.925741
색동,37.486533,126.932555
새숲,37.482374,126.913108
장군봉,37.478054,126.939008
은천,37.488223,126.942996
국회단지,37.490274,126.943211
만남,36.36171251,127.4300371
초원,36.36429166,127.4295387
미래,36.3642061,127.4232094
보라,36.36096203,127.4231696
초록,36.36338878,127.4325087
바우배기,36.37243889,127.4243126
매봉,36.37052099,127.4263971
범샛골,36.36729802,127.4280175
한마음,36.37026506,127.4324131
소롱골,36.36724507,127.4327083
범바위,36.36645988,127.4342751
효심,36.36519476,127.4315047
용정이,36.45030518,127.4327676
신탄진1,36.44988867,127.4357882
망골,36.4474364,127.426115
무지개,36.43570775,127.4223259
덕암,36.44267901,127.4259105
다정,36.36020097,127.4217727
새뜸,36.44310102,127.4212618
목상,36.44595125,127.412789
여태말,36.44645457,127.4105608
증척골,36.37432377,127.4289587
여수금,36.36500344,127.4467799
학댕이,36.36853263,127.4410225
진가쟁이,36.36251975,127.4458298
상수골,36.36131493,127.4475054
개나리공원,35.211076,129.027335
도전 제1,36.9797131,128.369729
도전 제2,36.97780846,128.3641168
도전 제3,36.9876179,128.370169
상진 제1,36.98193309,128.3509972
상진 제3,36.9779218,128.3579169
별곡 제3,36.986597,128.3691294
평동 제1,37.028312,128.306257
평동 제2,37.033551,128.304694
평동 제3,37.033385,128.301332
평동 제4,37.0355236,128.2982318
평동 제5,37.031108,128.295619
평동 제6,37.03429228,128.296267
대성산근린공원,36.98385522,128.3604077
도담공원,37.00213106,128.3519079
상진공원(소금정),36.9766222,128.3640422
우덕 제1,37.01388758,128.3081196
우덕 제2,37.013933,128.311165
원비래,36.35593576,127.4520758
홈통골,36.35664695,127.4426433
금바위,36.35795416,127.4400659
한촌,36.35754264,127.4217361
나래,36.35731536,127.4298792
중앙,36.35945008,127.4276626
소공원32,34.94343295,127.5340304
소공원33,34.94882134,127.5081946
소공원34,34.9275024,127.4865179
소공원37,34.94889559,127.5109641
소공원36,34.9275024,127.4865179
소공원26,34.94358749,127.534369
도깨비공원,34.91796643,127.4977075
소공원43,34.95244917,127.4787862
소공원45,34.95307549,127.4883079
와온공원,34.85003731,127.5239268
소공원44,34.97654572,127.4042148
명말1공원,34.9388975,127.5141203
명말2공원,34.9409567,127.5128944
청수거북이공원,35.0584909,127.281441
83공원,34.94310286,127.5302335
강청공원,34.98719259,127.4961909
동천고수부지,34.96272355,127.4888832
우산,34.98530609,127.5865232
덕례98호,34.9621167,127.5704311
초남2공단,34.9366075,127.6051466
구산1,34.98201868,127.5794751
구산2,34.98036262,127.5802393
구산3,34.97860227,127.5795144
구산29,34.97628626,127.5771277
구산30,34.98062401,127.5776202
구산31,34.97822167,127.5763402
구산32,34.97757539,127.5745473
칠성5,34.97002025,127.5794924
공세제1호 어린이공원(탑실),37.245601,127.120901
신봉2어린이공원,37.329201,127.070011
신봉1어린이공원,37.331801,127.065101
소공원,37.305801,127.127401
동천3어린이공원,37.334201,127.090801
동천1어린이공원,37.339001,127.084101
동천2근린공원,37.332401,127.089501
신봉1근린공원,37.326701,127.063101
신봉체육공원,37.329501,127.066701
소공원17,34.95169215,127.4809479
소공원18,34.95223052,127.4824774
소공원19,34.95143981,127.4959931
소공원20,34.95639245,127.4784614
소공원21,34.97173348,127.4792668
소공원22,34.95675551,127.4823943
소공원23,34.9600121,127.480819
소공원24,34.95249378,127.4871728
소공원25,34.9493944,127.5347523
소공원27,34.91305207,127.5578728
소공원28,34.91297712,127.5595804
소공원29,34.89247802,127.5854226
소공원30,34.8965471,127.5864307
소공원31,34.89592342,127.5832937
공원(송월지구),35.018436,126.718766
이창동제1 어린이공원,34.995422,126.709256
거북공원,35.202167,128.995424
모래성공원,37.5249078,126.6306565
신덕공원,35.8341299,127.1025975
양지뜸공원,35.8323436,127.0982701
서곡공원,35.8337889,127.1041528
서곡공원,35.829822,127.0987812
문학대2공원,35.828144,127.1095755
마전숲,35.8186701,127.1106341
서부제5공원,35.8295881,127.0971514
서부제4공원,35.8302066,127.0998327
문학대1공원,35.829995,127.1049263
왕자,34.79859731,126.398849
효자제1호공원,35.8270928,127.1014206
한강어린이8,37.652098,126.666323
한강어린이9,37.638522,126.682037
한강어린이10,37.645198,126.656034
한강어린이11,37.659337,126.683227
장기근린공원(장기46호),37.648105,126.663812
김포소공원1-1,37.621838,126.724686
운양제1근린(김포40호),37.657281,126.675625
운양제2근린(김포41호),37.661893,126.677817
평거5어린이공원,35.176587,128.069702
평거4지구2어린이공원,,128.043558
평거4지구2공원,35.163952,128.052147
평거4지구1어린이공원,35.166823,128.041157
평거4지구1공원,35.16444981,128.049014
평거4어린이공원,35.181762,128.068319
평거3어린이공원,35.173615,
평거3근린공원,35.167756,
한강소공원3,37.638731,126.642924
한강소공원4,37.644906,126.669597
한강소공원5,37.644906,126.669597
한강소공원6,37.644906,126.669597
한강소공원7,37.644906,126.669597
한강소공원8,37.659337,126.683227
한강소공원9,37.659337,126.683227
한강소공원10,37.659337,126.683227
한강소공원11,37.659337,126.683227
한강소공원12,37.655168,126.677114
한강소공원13,37.644906,126.669597
한강소공원14,37.644906,126.669597
한강소공원15,37.659337,126.683227
한강어린이1,37.637275,126.631322
한강어린이2,37.641411,126.635385
한강어린이4,37.638731,126.642924
한강어린이5,37.638731,126.642924
한강어린이7,37.638731,126.642924
동원중 뒤 공원,35.959125,126.701853
평거햇살공원,35.169475,128.058707
평거종이비행기공원,,128.061368
평거달팽이공원,35.169703,128.056872
평거9어린이공원,35.174796,128.063754
평거8어린이공원,35.177484,128.065543
평거7어린이공원,35.177502,128.065488
평거6어린이공원,35.178893,128.066503
풍무5지구(풍무4공원),37.604692,126.723577
감정제2공원(김포20호),37.617099,126.699418
감정제3공원(김포21호),37.634277,126.682223
인향제1공원(고촌25호),37.59470228,126.7625643
김포소공원1(북변소공원),37.623766,126.709291
신곡6지구(26호)신곡3공원,37.591936,126.758625
향산지구 제1문화공원,37.619392,126.751895
향산지구 제2어린이공원,37.619609,126.750667
고촌어린이23,37.602341,126.775974
양산근린5,37.620886,126.629568
양산근린2,37.619722,126.618278
한강주제1,37.638731,126.642924
한강주제2,37.636147,126.631322
한강주제4,37.645086,126.683913
한강주제6,37.65478247,126.6993509
한강주제7,37.64706631,126.6391612
한강주제3,37.6405998,126.6482894
소망,36.362041,127.303581
무지개,36.60703887,127.5066171
25호목련공원(목련공원),36.643765,127.544213
미원공원,36.373553,127.399591
숲울림,36.634769,127.655768
달님공원,37.538428,126.969601
미원 새싹,36.637701,127.660358
걸리버,36.635767,127.661694
사랑,36.373541,127.304213
남양5호 어린이공원,37.2034417,126.8241423
남양4호 어린이공원,37.20489171,126.8280365
남양2호어린이공원,37.20491609,126.8324747
향남3호근린공원(살구꽃),37.12917772,126.9247678
옴뿌리산 근린공원,37.1328492,126.8988617
전곡공원 1,37.18532784,126.6684735
남양3호 근린공원,37.20167557,126.8297109
남양1호 근린공원,37.20489171,126.8280365
행복 근린공원,37.22242825,127.0509737
나눔 어린이공원,37.2231321,126.974851
현대5호 어린이공원(해오른),37.23360995,127.0628543
달맞이공원,34.79487484,126.4273014
신도심2단계공원,34.80005352,126.42206
청호공원,34.80753335,126.3872529
유달공원,34.789763,126.3722172
